086266	ASUS
086361	Huawei
08638a	Cisco
086518	Apple
086698	Apple
086a0b	Cisco Meraki
086ac5	Intel
086ae5	Amazon
086d41	Apple
086e9c	Huawei
087045	Apple
087073	Huawei
08711c	Cisco Meraki
087190	Intel
087402	Apple
087671	Juniper
0876ff	Technicolor
087808	Samsung
08798c	Huawei
087a4c	Huawei
087b0f	Amazon
087b12	Sagemcom
087b87	Cisco
087c39	Amazon
087c43	Huawei
087e64	Technicolor
087f98	vivo
088039	Cisco
0881f4	Juniper
08849d	Amazon
08863b	Belkin
0887c7	Apple
088af1	Mercusys
088bc8	Google
088c2c	Samsung
088e90	Intel
088edc	Apple
089115	Amazon
0891a3	Amazon
089272	Espressif
089356	Huawei
0894ec	Huawei
08952a	Technicolor
089536	Actiontec
089542	Apple
0896ad	Cisco
0896d7	AVM (FRITZ!Box)
089707	Cisco
089ac7	ZTE
089bb9	Nokia
089bf1	Cisco
089c86	Nokia
089df4	Intel
089e08	Google
089e84	Huawei
08a5df	Samsung
08a6bc	Amazon
08a6f7	Espressif
08a7c0	Technicolor
08a842	Huawei
08aa55	Motorola
08aa89	ZTE
08ad0a	Espressif
08aed6	Samsung
08b258	Juniper
08b339	Xiaomi
08b3af	vivo
08b3d6	Huawei
08b4b1	Google
08b4d2	Intel
08b61f	Espressif
08b657	AVM (FRITZ!Box)
08bd43	Netgear
08beac	Edimax
08bfa0	Samsung
08bfb8	ASUS
08c021	Huawei
08c06c	Huawei
08c224	Amazon
08c5e1	Samsung
08c729	Apple
08c7b5	Apple
08c7f5	Technicolor
08cbe5	Tenda
08cc27	Motorola
08cc68	Cisco
08cca7	Cisco
08d01e	Juniper
08d09f	Cisco
08d1f9	Espressif
08d23e	Intel
08d40c	Intel
08d42b	Samsung
08d46a	LG
08d59d	Sagemcom
08d945	Huawei
08dd03	OPPO
08dd82	Huawei
08e63b	ZTE
08e689	Apple
08e7e5	Huawei
08e84f	Huawei
08ea44	Extreme
08eb21	Intel
08ebf6	Huawei
08eca9	Samsung
08ecf5	Cisco
08ee8b	Samsung
08f01e	Cisco
08f1b3	Cisco Meraki
08f3fb	Cisco
08f458	Huawei
08f4ab	Apple
08f4f0	Cisco
08f606	ZTE
08f69c	Apple
08f8bc	Apple
08f9e0	Espressif
08fa28	Huawei
08fa79	vivo
08fc88	Samsung
08fd0e	Samsung
08fd58	Huawei
08ff44	Apple
0c014b	ZTE
0c01a5	ZTE
0c0227	Technicolor
0c02bd	Samsung
0c0535	Juniper
0c07df	Xiaomi
0c07f3	Huawei
0c0e76	D-Link
0c0ecb	Huawei
0c1167	Cisco
0c1262	ZTE
0c1420	Samsung
0c1539	Apple
0c1563	Apple
0c1773	Huawei
0c184e	Huawei
0c19f8	Apple
0c1c1a	Cisco
0c1c31	Mercusys
0c1daf	Xiaomi
0c20d3	vivo
0c238d	Huawei
0c2643	Cisco
0c2724	Cisco
0c2c54	Huawei
0c2e57	Huawei
0c2fb0	Samsung
0c3021	Apple
0c31dc	Huawei
0c323a	Samsung
0c3526	Microsoft
0c354f	Nokia
0c3623	Nokia
0c3747	ZTE
0c37dc	Huawei
0c393d	Cisco
0c3b50	Apple
0c3e9f	Apple
0c413e	Microsoft
0c41e9	Huawei
0c43f9	Amazon
0c44c0	ZTE
0c45ba	Huawei
0c473d	Hitron
0c47c9	Amazon
0c4885	LG
0c4b48	Nokia
0c4b54	TP-Link
0c4de9	Apple
0c4ea0	Espressif
0c4f9b	Huawei
0c5101	Apple
0c517e	Apple
0c53b7	Apple
0c5415	Intel
0c54b9	Nokia
0c599c	Juniper
0c6046	vivo
0c6127	Actiontec
0c6743	Huawei
0c6803	Cisco
0c6ac4	Apple
0c6f8b	Apple
0c7043	Sony
0c704a	Huawei
0c715d	Samsung
0c7165	Motorola
0c722c	TP-Link
0c7274	AVM (FRITZ!Box)
0c72d9	ZTE
0c74c2	Apple
0c75bd	Cisco
0c771a	Apple
0c7a15	Intel
0c7bc8	Cisco Meraki
0c7c28	Nokia
0c7db0	Motorola
0c7fb2	CommScope
0c8063	TP-Link
0c8126	Juniper
0c8268	TP-Link
0c8306	Huawei
0c839a	Huawei
0c83f4	Cisco
0c8408	Huawei
0c8509	Tenda
0c8525	Cisco
0c85e1	Apple
0c8610	Juniper
0c8832	Nokia
0c8910	Samsung
0c8b95	Espressif
0c8ba2	Huawei
0c8bfd	Intel
0c8dca	Samsung
0c8ddb	Cisco Meraki
0c8fff	Huawei
0c9192	Intel
0c938f	OPPO
0c93a5	Cisco
0c96bf	Huawei
0c9838	Xiaomi
0c9a3c	Intel
0c9b78	Extreme
0c9d92	ASUS
0ca3b2	Apple
0ca8a7	Samsung
0cac8a	Sagemcom
0cae39	Intel
0caf31	Cisco
0cb319	Samsung
0cb527	Huawei
0cb5b3	Huawei
0cb6d2	D-Link
0cb771	CommScope
0cb787	Huawei
0cb78e	Huawei
0cb815	Espressif
0cbc9f	Apple
0cbd75	OPPO
0cbef1	Huawei
0cc413	Google
0cc56c	Apple
0cc66a	Nokia
0cc6cc	Huawei
0cc6fd	Xiaomi
0cc763	Cisco
0cc98a	Intel
0ccb85	Motorola
0ccc5d	Apple
0cd0f8	Cisco
0cd292	Intel
0cd5d3	Cisco
0cd6bd	Huawei
0cd746	Apple
0cd996	Cisco
0cdbea	Apple
0cdc7e	Espressif
0cdc91	Amazon
0cdd24	Intel
0cddef	Nokia
0cdfa4	Samsung
0ce0dc	Samsung
0ce441	Apple
0ce4a0	Huawei
0ce5a1	Apple
0ce5b5	Huawei
0ce725	Microsoft
0cea14	Ubiquiti
0ceac9	CommScope
0cec8d	Motorola
0ced71	Extreme
0cedc8	Xiaomi
0cee99	Amazon
0cef15	TP-Link
0cf346	Xiaomi
0cf4d5	Ruckus
0cf5a4	Cisco
0cf893	CommScope
0cfc18	Huawei
0cfe45	Sony
0cfe7b	Technicolor
100020	Apple
10003b	Espressif
100177	Huawei
1002b5	Intel
1003cd	Calix
1005b1	CommScope
1005ca	Cisco
1005e1	Nokia
10061c	Espressif
100645	Sagemcom
1006ed	Cisco
1007b6	Samsung
1009f9	Amazon
100ba9	Intel
100c6b	Netgear
100d7f	Netgear
100d8c	Huawei
100e7e	Juniper
101081	ZTE
1012d0	ZTE
101331	Technicolor
1016b1	OPPO
101b54	Huawei
101c0c	Apple
101dc0	Samsung
1020ba	Espressif
102407	Huawei
1027f5	TP-Link
102959	Apple
1029ab	Samsung
102ab3	Xiaomi
102b1c	Motorola
102b41	Samsung
102baa	Sagemcom
102e00	Intel
102f6b	Microsoft
102fca	Apple
103025	Apple
103047	Samsung
10321d	Huawei
10327e	Huawei
1033bf	Technicolor
1036aa	Technicolor
103917	Samsung
1039e9	Juniper
103b59	Samsung
103c59	ZTE
103d1c	Intel
103f44	Xiaomi
1040f3	Apple
104121	Amazon
10417f	Apple
104210	Apple
104400	Huawei
104738	Nokia
104780	Huawei
10490e	Huawei
104a7d	Intel
104fa8	Sony
105107	Intel
105172	Huawei
1051db	Espressif
10521c	Espressif
1052bd	Huawei
105611	CommScope
105725	Cisco
105917	Cisco
105a95	TP-Link
105ddc	Huawei
105f06	Actiontec
105f49	Cisco
105fad	Intel
1062d0	Technicolor
1062eb	D-Link
1067a3	Huawei
10683f	LG
107100	Huawei
1071b3	Zyxel
1071fa	OPPO
107223	Amazon
1074c5	Calix
1077b1	Samsung
10785b	Actiontec
107a2a	Microsoft
107b44	ASUS
107bce	Nokia
107bef	Zyxel
107c61	ASUS
107dc8	Apple
10868c	CommScope
1086f4	Huawei
1088d3	Huawei
1089fb	Samsung
108a7b	Nokia
108ccf	Cisco
108eba	Arris
108ee0	Samsung
108ffe	Huawei
109166	Huawei
1091a8	Espressif
1091d1	Intel
109266	Samsung
109397	CommScope
1093e9	Apple
1094bb	Apple
1094ef	Huawei
109693	Amazon
1096c6	Cisco
1097bd	Espressif
109826	Nokia
10985f	Amazon
109aba	Intel
109add	Apple
109d7a	Huawei
109e6b	Apple
109f41	Apple
109fa9	Actiontec
10a1da	Apple
10a2d3	Apple
10a30f	Huawei
10a4da	Huawei
10a51d	Intel
10a793	Technicolor
10a829	Cisco
10a879	Intel
10abc9	Samsung
10ae60	Amazon
10b1f8	Huawei
10b3c6	Cisco
10b3d5	Cisco
10b3d6	Cisco
10b41d	Espressif
10b588	Apple
10b9c4	Apple
10bc36	Huawei
10bc97	vivo
10bd18	Cisco
10bd3a	Apple
10bda3	Espressif
10bef5	D-Link
10bf48	ASUS
10bf67	Amazon
10c172	Huawei
10c197	Xiaomi
10c25a	Technicolor
10c37b	ASUS
10c3ab	Huawei
10c61f	Huawei
10c735	Microsoft
10cd54	Huawei
10ce02	Amazon
10cee9	Apple
10cf0f	Apple
10d0ab	ZTE
10d38a	Samsung
10d542	Samsung
10d7b0	Sagemcom
10d9a2	Google
10da43	Netgear
10da49	Huawei
10da63	Apple
10ddb1	Apple
10e177	CommScope
10e2c9	Apple
10e2d5	Cisco
10e376	Cisco
10e4c2	Samsung
10e676	Cisco
10e878	Nokia
10e953	Huawei
10ea59	Cisco
10ec81	Samsung
10f005	Intel
10f068	Ruckus
10f1f2	LG
10f311	Cisco
10f60a	Intel
10f681	vivo
10f920	Cisco
10f96f	LG
10f9ee	Nokia
10fc33	Huawei
10feed	TP-Link
14007d	ZTE
140152	Samsung
140589	Motorola
140808	Espressif
1409b4	ZTE
1409dc	Huawei
140ac5	Amazon
140b9e	Samsung
140f42	Nokia
14109f	Apple
1413fb	Huawei
14147d	Apple
14169d	Cisco
141826	Nokia
1418c3	Intel
141923	Cisco
141a97	Apple
141aa3	Motorola
141ba0	Apple
141f78	Samsung
142004	ZTE
14205e	Apple
142103	Calix
14223b	Google
1422db	Cisco
14230a	Huawei
142475	Cisco
142876	Apple
142b2f	Espressif
142d4d	Apple
143004	Huawei
1430c6	Motorola
1432d1	Samsung
14335c	Espressif
143375	Zyxel
1435b7	Apple
143605	Nokia
14360e	Zyxel
1438fa	Motorola
143b51	Huawei
143cc3	Huawei
143e60	Nokia
143ebf	ZTE
143ec2	Intel
143fa6	Sony
144658	Huawei
14472d	OPPO
144920	Huawei
1449bc	DrayTek
1449c5	Huawei
1449d4	Xiaomi
1449e0	Samsung
144f8a	Intel
145120	Huawei
145594	Huawei
1455b9	Nokia
14563a	Huawei
14568e	Samsung
14579f	Huawei
1459c0	Netgear
145a05	Apple
145bd1	CommScope
145e69	OPPO
145ebc	Huawei
145f94	Huawei
146080	ZTE
1460cb	Apple
146393	Espressif
14656a	Huawei
146b9a	ZTE
14755b	Intel
147590	TP-Link
147740	Huawei
147ae4	Apple
147bac	Nokia
147dda	Apple
147fce	Apple
148473	Cisco
148509	Apple
14857f	Intel
148692	TP-Link
14876a	Apple
1488e6	Apple
1489cb	Huawei
1489fd	Samsung
148c4a	Huawei
148f79	Apple
148fc6	Apple
14907a	Xiaomi
149138	Amazon
149182	Belkin
14946c	Apple
1495ce	Apple
1496e5	Samsung
149877	Apple
14987d	Technicolor
14993e	Xiaomi
1499e2	Apple
149a10	Microsoft
149aa3	Huawei
149bf3	OPPO
149d09	Huawei
149d99	Apple
149f3c	Samsung
149f43	Cisco Meraki
14a0f8	Huawei
14a2a0	Cisco
14a32f	Huawei
14a364	Samsung
14a3b4	Huawei
14a51a	Huawei
14ab02	Huawei
14abc5	Intel
14abf0	CommScope
14b3a1	Juniper
14b484	Samsung
14b7f8	Technicolor
14b903	Huawei
14b968	Huawei
14bb6e	Samsung
14bc68	Cisco
14bd61	Apple
14c03e	CommScope
14c126	Nokia
14c14e	Google
14c19f	Espressif
14c213	Apple
14c697	OPPO
14c7c4	Zyxel
14c88b	Apple
14c913	LG
14ca56	ZTE
14cb65	Microsoft
14cc20	TP-Link
14cf92	TP-Link
14cfe2	CommScope
14d00d	Apple
14d11f	Huawei
14d169	Huawei
14d19e	Apple
14d4fe	CommScope
14d5c6	Cisco
14d64d	D-Link
14d864	TP-Link
14d881	Xiaomi
14dab9	Huawei
14dae9	ASUS
14dd9c	vivo
14dda9	ASUS
14de39	Huawei
14e01d	Samsung
14e22a	Cisco
14e6e4	TP-Link
14eb08	Huawei
14ebb6	TP-Link
14edbb	Pace
14f287	Apple
14f42a	Samsung
14f65a	Xiaomi
14f6d8	Intel
14fb70	Huawei
18002d	Sony
1800db	Cisco
1801f1	Xiaomi
18022d	Huawei
1802ae	vivo
180403	vivo
180b1b	Amazon
180bd0	Huawei
180c7a	Sagemcom
180f76	D-Link
18132d	ZTE
181456	Nokia
1814ae	Nokia
1816c9	Samsung
1819d6	Samsung
181beb	Actiontec
181dea	Intel
181e78	Sagemcom
181eb0	Samsung
182032	Apple
1820d5	CommScope
182195	Samsung
18227e	Samsung
182649	Intel
182654	Samsung
182666	Samsung
182a57	Huawei
182ad3	Juniper
1831bf	ASUS
183386	Huawei
18339d	Cisco
183451	Apple
1835d1	CommScope
183a2d	Samsung
183cb7	Huawei
183d5e	Huawei
183da2	Intel
183eef	Apple
183f47	Samsung
183f70	Apple
1844e6	ZTE
184617	Samsung
1848be	Amazon
1849f8	Extreme
184a53	Apple
184b0d	Ruckus
184e16	Samsung
184ecb	Samsung
185345	Nokia
1854cf	Samsung
18550f	Cisco
1855e3	Apple
185644	Huawei
185680	Intel
1856c3	Apple
185933	Cisco
185936	Xiaomi
1859f5	Cisco
185b00	Nokia
185bb3	Samsung
185e0b	ZTE
185e0f	Intel
185f27	Motorola
18622c	Sagemcom
186590	Apple
1867b0	Samsung
18686a	ZTE
186945	TP-Link
1869d4	Samsung
186a81	Sagemcom
18703b	Huawei
18742e	Amazon
1879fd	ZTE
187c0b	Ruckus
187eb9	Apple
188090	Cisco
18810e	Apple
188331	Samsung
1886ac	Nokia
1886c3	Nokia
188740	Xiaomi
18895b	Samsung
188b0e	Espressif
188b45	Cisco
188b9d	Cisco
189088	Cisco
1890d8	Sagemcom
189341	Intel
189c27	CommScope
189c5d	Cisco
189e2c	Huawei
189efc	Apple
18a084	Apple
18a6f7	TP-Link
18a9ed	Cisco
18aa0f	Huawei
18ab1d	Samsung
18af61	Apple
18af8f	Apple
18b0a4	ZTE
18b430	Google Nest
18b657	Huawei
18b81f	CommScope
18b842	Apple
18bb1c	Huawei
18bb41	Huawei
18bfb3	Samsung
18c007	Huawei
18c300	Nokia
18c58a	Huawei
18caa7	ZTE
18cc18	Intel
18ce94	Samsung
18cf24	Huawei
18d0c5	OPPO
18d276	Huawei
18d6c7	TP-Link
18d6dd	Huawei
18d717	OPPO
18d98f	Huawei
18ded7	Huawei
18dfc1	Cisco
18e215	Nokia
18e29f	vivo
18e2c2	Samsung
18e671	Apple
18e728	Cisco
18e777	vivo
18e7b0	Apple
18e7f4	Apple
18e829	Ubiquiti
18e91d	Huawei
18ee69	Apple
18ef63	Cisco
18f0e4	Xiaomi
18f1d8	Apple
18f22c	TP-Link
18f643	Apple
18f7f6	Ericsson
18f935	Cisco
18fab7	Apple
18fd74	MikroTik
18fe34	Espressif
18ff0f	Intel
1c0219	OPPO
1c0b8b	Ubiquiti
1c0d7d	Apple
1c0eaf	Huawei
1c0ec2	Apple
1c112f	vivo
1c12b0	Amazon
1c1386	Huawei
1c13fa	Huawei
1c1448	CommScope
1c151f	Huawei
1c17d3	Cisco
1c1ac0	Apple
1c1adf	Microsoft
1c1b68	CommScope
1c1bb5	Intel
1c1d67	Huawei
1c1d86	Cisco
1c1dd3	Apple
1c1ff1	Huawei
1c20db	Huawei
1c232c	Samsung
1c2704	ZTE
1c2a8b	Nokia
1c2ab0	Xiaomi
1c2d60	Extreme
1c32ac	Huawei
1c36bb	Apple
1c3a60	Ruckus
1c3ade	Samsung
1c3bf3	TP-Link
1c3c78	Apple
1c3cd4	Huawei
1c3d2f	Huawei
1c427d	OPPO
1c42c2	Huawei
1c4363	Huawei
1c4419	TP-Link
1c472f	Huawei
1c48ce	OPPO
1c4d66	Amazon
1c4d70	Intel
1c53f9	Google
1c56fe	Motorola
1c57dc	Apple
1c599b	Huawei
1c5a3e	Samsung
1c5cf2	Apple
1c5f2b	D-Link
1c61b4	TP-Link
1c61bf	Apple
1c627e	Huawei
1c62b8	Samsung
1c64f0	Motorola
1c66aa	Samsung
1c674a	ZTE
1c6758	Huawei
1c6920	Espressif
1c6a1b	Ubiquiti
1c6a76	Apple
1c6a7a	Cisco
1c7055	Huawei
1c7125	Apple
1c73e2	Huawei
1c740d	Zyxel
1c76f2	Samsung
1c7754	Apple
1c77f6	OPPO
1c7a43	vivo
1c7acf	vivo
1c7b21	Sony
1c7ee5	D-Link
1c7f2c	Huawei
1c8682	Apple
1c869a	Samsung
1c872c	ASUS
1c8b76	Calix
1c8bef	Xiaomi
1c8e2a	Apple
1c8e5c	Huawei
1c8f57	Espressif
1c90be	Ericsson
1c9148	Apple
1c9180	Apple
1c937c	CommScope
1c93c4	Amazon
1c984b	Extreme
1c9957	Intel
1c99db	Huawei
1c9c8c	Juniper
1c9d72	Technicolor
1c9dc2	Espressif
1c9e46	Apple
1c9ecc	Technicolor
1ca681	Huawei
1caa07	Cisco
1caba7	Apple
1cabc0	Hitron
1caecb	Huawei
1caf05	Samsung
1caf4a	Samsung
1caff7	D-Link
1cb3c9	Apple
1cb46c	Huawei
1cb72c	ASUS
1cb796	Huawei
1cb9c4	Ruckus
1cbab8	vivo
1cbdb9	D-Link
1cc10c	Intel
1cc3ab	Espressif
1cc3eb	OPPO
1cccd6	Xiaomi
1cd11a	Fortinet
1cd1d7	D-Link
1cd1e0	Cisco
1cd21e	Juniper
1cda27	vivo
1cdbd4	Espressif
1cddea	OPPO
1cdea7	Cisco
1cdf0f	Cisco
1ce209	Apple
1ce4dd	Technicolor
1ce504	Huawei
1ce57f	Samsung
1ce587	Cisco Meraki
1ce61d	Samsung
1ce62b	Apple
1ce639	Huawei
1ce6ad	Huawei
1ce6c7	Cisco
1ce85d	Cisco
1cea1b	Nokia
1ceaac	Xiaomi
1ced6f	AVM (FRITZ!Box)
1cf29a	Google
1cf42b	Huawei
1cf64c	Apple
1cf8d0	Samsung
1cf9d5	Apple
1cfa68	TP-Link
1cfc17	Cisco
1cfc2a	Huawei
1cfe2b	Amazon
1cffad	Huawei
200484	Apple
200889	ZTE
2008ed	Huawei
200bc5	Cisco
200bc7	Huawei
200cc8	Netgear
200e2b	Apple
20108a	ZTE
2010b1	Amazon
2013e0	Samsung
2014c4	Huawei
201582	Apple
2015de	Samsung
201642	Microsoft
2016b9	Intel
201742	LG
201a94	Apple
201bc9	Juniper
201e1d	Huawei
201e88	Intel
201f3b	Google
202051	ZTE
2021a5	LG
202351	TP-Link
2025cc	Xiaomi
20283e	Huawei
202bc1	Huawei
202d07	Samsung
202df6	Apple
20311c	vivo
20326c	Samsung
2032c6	Apple
203389	Google
203462	Xiaomi
2034fb	Xiaomi
203543	Sagemcom
203626	TP-Link
2036d0	Motorola
203706	Cisco
2037a5	Apple
203a07	Cisco
203a0c	Cisco
203a43	Intel
203aeb	ZTE
203b34	Xiaomi
203b67	Samsung
203b69	vivo
203cae	Apple
203d66	CommScope
203db2	Huawei
2043a8	Espressif
20463a	Apple
2047b5	Sagemcom
2047da	Xiaomi
204c9e	Cisco
204e71	Juniper
204e7f	Netgear
20500d	Espressif
205383	Huawei
205476	Sony
2054fa	Huawei
205531	Samsung
205869	Ruckus
205a1d	ZTE
205d47	vivo
205e64	Huawei
205e97	Nokia
205ef7	Samsung
205f3d	Adtran
206274	Microsoft
206432	Samsung
2064cb	OPPO
20658e	Huawei
206980	Apple
206a94	Hitron
206bd5	vivo
206be7	TP-Link
206bf4	Huawei
206c8a	Extreme
206e9c	Samsung
206ef1	Espressif
2072a9	Xiaomi
207355	CommScope
207454	vivo
207600	Actiontec
20768f	Apple
207852	Nokia
2078cd	Apple
2078f0	Apple
207918	Intel
207d74	Apple
20826a	OPPO
2082c0	Xiaomi
2087ec	Huawei
208986	ZTE
208c86	Huawei
2091df	Apple
209339	Juniper
209952	Xiaomi
209a7d	Sagemcom
209ba9	Espressif
209bcd	Apple
209bdd	Huawei
209ef7	Extreme
20a171	Amazon
20a200	Huawei
20a2e4	Apple
20a366	vivo
20a5cb	Apple
20a60c	Xiaomi
20a680	Huawei
20a766	Huawei
20a8bf	Huawei
20a99b	Microsoft
20aa4b	Cisco
20ab37	Apple
20ab48	Huawei
20aeb6	Huawei
20b001	Technicolor
20b82b	Sagemcom
20b868	Motorola
20bbc0	Cisco
20bd1d	Intel
20beb8	Amazon
20becd	Cisco
20c19b	Intel
20c2b0	Huawei
20c74f	Arris
20c9d0	Apple
20cc27	Cisco
20cf30	ASUS
20cfae	Cisco
20d390	Samsung
20d5bf	Samsung
20d607	Nokia
20d80b	Juniper
20da22	Huawei
20dbab	Samsung
20dbea	Cisco
20dce6	TP-Link
20dcfd	Huawei
20de1e	Nokia
20df73	Huawei
20dfb9	Google
20e09c	Nokia
20e15d	TP-Link
20e2a8	Apple
20e46f	vivo
20e525	Huawei
20e52a	Netgear
20e564	CommScope
20e6df	Cisco
20e7c8	Espressif
20e874	Apple
20e882	ZTE
20ed47	Juniper
20ee28	Apple
20f094	Google
20f120	Cisco
20f17c	Huawei
20f19e	CommScope
20f307	ZTE
20f375	CommScope
20f3a3	Huawei
20f44f	Nokia
20f478	Xiaomi
20f4d4	Apple
20f77c	vivo
20fa85	Apple
20fe00	Amazon
2400ba	Huawei
24016f	Huawei
2401c7	Cisco
240588	Google
2406aa	OPPO
240935	Samsung
240995	Huawei
240a3f	Samsung
240a63	CommScope
240ac4	Espressif
241145	Xiaomi
241153	Samsung
241551	Huawei
24161b	Cisco
24166d	Huawei
24169d	Cisco
24181d	Samsung
241ae6	Huawei
241b7a	Apple
241eeb	Apple
241fa0	Huawei
241fbd	Extreme
2420c7	Sagemcom
242124	Nokia
2421ab	Sony
242361	vivo
24240e	Apple
2424b7	Samsung
2426d6	Huawei
2427e5	Huawei
242934	Google
2429b0	Huawei
242a04	Cisco
242aea	Apple
242d6c	Cisco
242e02	Huawei
242fd0	TP-Link
2430f8	Huawei
243154	Huawei
2436da	Cisco
24374c	Cisco
243faa	Huawei
24418c	Intel
244427	Huawei
24456b	Huawei
2446c8	Motorola
2446e4	Huawei
244885	Huawei
244b03	Samsung
244b81	Samsung
244bf1	Huawei
244bfe	ASUS
244c07	Huawei
244cab	Espressif
244ce3	Amazon
244ecd	Sagemcom
24559a	Apple
24586e	ZTE
24587c	Espressif
245a4c	Ubiquiti
245a5f	TP-Link
245ab5	Samsung
245ba7	Apple
245cc5	Huawei
245d92	Juniper
245e48	Apple
245f9f	Huawei
246078	Huawei
2460b3	Samsung
2462ab	Espressif
2462c6	Huawei
246477	Xiaomi
24649f	Huawei
246511	AVM (FRITZ!Box)
246800	Samsung
2468b0	Samsung
246968	TP-Link
2469a5	Huawei
246c60	Huawei
246c84	Cisco
246d10	Apple
246f28	Espressif
246f8c	Huawei
247121	Cisco
24753a	OPPO
2475b3	OPPO
2475fc	ZTE
247645	Huawei
24767d	Cisco
247703	Intel
2478ef	Nokia
24792a	Ruckus
2479f3	OPPO
247e12	Cisco
247e51	ZTE
247f20	Sagemcom
247f3c	Huawei
24813b	Cisco
248185	Extreme
2481c7	Huawei
2482ca	vivo
2491bb	Huawei
24920e	Samsung
2494cb	CommScope
24952f	Google
249745	Huawei
249eab	Huawei
24a074	Apple
24a160	Espressif
24a186	CommScope
24a2e1	Apple
24a43c	Ubiquiti
24a452	Samsung
24a487	Huawei
24a52c	Huawei
24a65e	ZTE
24a799	Huawei
24ab81	Apple
24b2de	Espressif
24b339	Apple
24b5b9	Motorola
24b657	Cisco
24bcf8	Huawei
24c013	ZTE
24c44a	ZTE
24c613	Samsung
24c696	Samsung
24c9a1	Ruckus
24cbe1	Ericsson
24ce33	Amazon
24cf24	Xiaomi
24d0df	Apple
24d337	Xiaomi
24d3f2	ZTE
24d53b	Motorola
24d5e4	Cisco
24d79c	Cisco
24d7eb	Espressif
24da33	Huawei
24da9b	Motorola
24db94	Juniper
24dbac	Huawei
24dbed	Samsung
24dcc3	Espressif
24de8a	Nokia
24deeb	Huawei
24df6a	Huawei
24dfa7	D-Link
24e29d	Huawei
24e314	Apple
24e50f	Google
24e9b3	Cisco
24e9ca	Huawei
24eb16	Intel
24ebed	Huawei
24ec4a	Espressif
24ee9a	Intel
24f094	Apple
24f0d3	Samsung
24f3e3	Cisco
24f40a	Samsung
24f5a2	Belkin
24f5aa	Samsung
24f603	Huawei
24f677	Apple
24f68d	Nokia
24fb65	Huawei
24fc4e	Juniper
24fce5	Samsung
28011c	ZTE
28022e	Apple
280244	Apple
2802d8	Samsung
2805a5	Espressif
280708	Samsung
280b5c	Apple
280c50	Intel
280dfc	Sony
28107b	D-Link
2811a8	Intel
2811ec	Huawei
2812d0	Motorola
28162e	Pace
28167f	Xiaomi
2816a8	Microsoft
2816ad	Intel
281709	Huawei
281878	Microsoft
281dfb	Huawei
28221e	Huawei
2824c9	Amazon
2827bf	Samsung
28285d	Zyxel
282b96	Huawei
282cb2	TP-Link
282cc4	Huawei
282d7f	Apple
283152	Huawei
283166	vivo
2831f8	Huawei
283334	Huawei
2834a2	Cisco
2834ff	Apple
28353a	Huawei
2836f0	Huawei
28372f	Espressif
283737	Apple
28395e	Samsung
283b82	D-Link
283ce4	Huawei
283dc2	Samsung
283e76	Cisco
283f69	Sony
2840dd	Sony
2841c6	Huawei
2841ec	Huawei
2845ac	Huawei
2847aa	Nokia
2848e7	Huawei
2849e9	Apple
284b54	Apple
284d7d	ZTE
284e44	Huawei
285261	Cisco
28534e	Huawei
285471	Huawei
28562f	Espressif
28575d	Apple
285923	Xiaomi
285aeb	Apple
285fdb	Huawei
2864b0	Huawei
2868d2	Huawei
286ab8	Apple
286aba	Apple
286b35	Intel
286b5c	Cisco
286c07	Xiaomi
286ed4	Huawei
286f7f	Cisco
286fb9	Nokia
28704e	Ubiquiti
2872c6	Samsung
2873f6	Amazon
2874f5	Nokia
287777	ZTE
2877f1	Apple
287ab4	Huawei
287aee	CommScope
287b09	ZTE
287fcf	Intel
288088	Netgear
28808a	Huawei
288335	Samsung
2883c9	Apple
288485	Espressif
2887ba	TP-Link
288a1c	Juniper
288cb8	ZTE
288eec	Apple
288ff6	Apple
289104	TP-Link
289200	Intel
2893fe	Cisco
289401	Netgear
28940f	Cisco
289529	Intel
2896b0	Huawei
28987b	Samsung
289e97	Huawei
289efc	Sagemcom
289f04	Samsung
28a02b	Apple
28a06b	Intel
28a24b	Juniper
28a44a	Intel
28a53f	vivo
28a6db	Huawei
28ac9e	Cisco
28af21	ZTE
28af42	Samsung
28affd	Cisco
28b2bd	Intel
28b371	Ruckus
28b448	Huawei
28b591	Cisco
28b829	Juniper
28bab5	Samsung
28bd89	Google
28be43	vivo
28be9b	Technicolor
28c0da	Juniper
28c1a0	Apple
28c21f	Samsung
28c538	Apple
28c5d2	Intel
28c63f	Intel
28c68e	Netgear
28c709	Apple
28c7ce	Cisco
28c87a	CommScope
28c87c	ZTE
28cc01	Samsung
28cfda	Apple
28cfe9	Apple
28d0cb	Adtran
28d0ea	Intel
28d127	Xiaomi
28d1af	Nokia
28d3ea	Huawei
28d5b1	Apple
28d6ec	Huawei
28db02	ZTE
28dcc3	Huawei
28de1c	Samsung
28dea8	ZTE
28dee5	Huawei
28dfeb	Intel
28e02c	Apple
28e14c	Apple
28e31f	Xiaomi
28e34e	Huawei
28e5b0	Huawei
28e6a9	Samsung
28e7cf	Apple
28ea0b	Microsoft
28ea2d	Apple
28ea5b	Cisco
28ec22	Cisco
28ec95	Apple
28ed6a	Apple
28ee52	TP-Link
28ef01	Amazon
28f033	Apple
28f076	Apple
28f5d1	CommScope
28faa0	vivo
28fbae	Huawei
28ff3c	Apple
28ff3e	ZTE
2c00ab	CommScope
2c01b5	Cisco
